"","height","size","mean","sd","variation","fraction"
"182",90,1000,82209675.0982294,7685928.38775233,0.0934917742780115,0.994071041091045
"183",85,20,82162624.3309933,7379848.82655936,0.0898200232362288,1.00689490601708
"184",85,40,82396632.4761449,7258212.29730215,0.0880887007051352,1.00976265289393
"185",85,60,82018267.2871908,7237496.00190408,0.0882424884271409,1.00512582459793
"186",85,80,82138000.0045109,7839275.51002662,0.0954403018042331,1.00659313731018
"187",85,100,82238181.5075327,7686656.7829941,0.0934682241519413,1.007820851808
"188",85,120,81777103.4423231,7670261.21363244,0.093794728484633,1.00217038532259
"189",85,140,81798515.2424836,7447659.52748492,0.0910488351213598,1.00243278483436
"190",85,160,81819531.5765104,7466545.28509807,0.0912562702478444,1.00269033794743
"191",85,180,81702367.7215609,7573711.0131666,0.092698794715198,1.00125450639168
"192",85,200,81850585.9069985,7709519.86323498,0.0941901609842452,1.00307090572302
"193",85,250,81676364.6795191,7789621.97952346,0.0953718007662107,1.00093584166077
"194",85,300,81710526.4385507,7676954.67854089,0.0939530683884926,1.00135449066851
"195",85,350,81655593.04144,7764580.90494729,0.0950893945624372,1.00068128727255
"196",85,400,81497745.8831777,7687635.18598506,0.0943294210493238,0.998746885823256
"197",85,450,81655413.3620097,7565054.53522607,0.0926460870596207,1.00067908531875
"198",85,500,81653837.7106215,7487377.80326237,0.0916965817307618,1.00065977586546
"199",85,550,81604786.1240111,7558503.48056276,0.0926232864464156,1.00005865348053
"200",85,600,81518704.3074909,7562133.44511637,0.0927656236609427,0.999003729258467
"201",85,650,81443617.45289,7522439.76575615,0.0923637726443991,0.998083547216789
"202",85,700,81327179.3519086,7455254.68638089,0.091669903540137,0.996656609704763
"203",85,750,81457782.3489574,7533349.4598498,0.0924816419329666,0.99825713662938
"204",85,800,81476351.413337,7594267.27867481,0.0932082395313505,0.998484698692855
"205",85,850,81488267.3147525,7623238.8081093,0.0935501399074318,0.998630726896476
"206",85,900,81443610.3134554,7653095.21387716,0.093968025047298,0.998083459723718
"207",85,950,81411137.9424632,7625242.80656596,0.0936633856162906,0.997685514000775
"208",85,1000,81428118.968851,7584172.96266458,0.0931394837398341,0.997893614814351
"209",80,20,174407512.324446,16315740.5510068,0.0935495285355318,1.00813590938986
"210",80,40,174402376.716815,16448244.2910396,0.0943120420758218,1.00810622379662
"211",80,60,174219576.759094,15141449.2620618,0.0869101483526103,1.00704957664216
"212",80,80,174653085.734385,16320518.1086542,0.0934453464708588,1.00955540886927
"213",80,100,175843103.293838,16475328.5161322,0.0936933448484555,1.01643412308577
"214",80,120,174144637.968015,16339117.7048931,0.093824983045956,1.00661640443939
"215",80,140,173656844.98429,16233422.7394153,0.0934798898418537,1.00379679181671
"216",80,160,174418376.23136,16513758.9063987,0.0946790083889657,1.00819870653965
"217",80,180,174264364.190005,15994943.0260444,0.0917855070392053,1.00730846352604
"218",80,200,174162162.53765,15810425.6587327,0.0907799112526231,1.00671770252977
"219",80,250,174929753.968199,15644517.1858384,0.0894331400516488,1.01115464721502
"220",80,300,174507612.869954,15678827.1999372,0.0898460929129853,1.00871452525985
"221",80,350,174020314.317518,15802235.4526243,0.0908068435262768,1.00589777062149
"222",80,400,174069856.851771,15830746.5200903,0.0909447896747049,1.00618414365186
"223",80,450,173853354.310646,15770194.2966547,0.0907097499452098,1.00493268387657
"224",80,500,173818087.526963,15676756.8115489,0.0901905954356859,1.00472882963562
"225",80,550,173644377.158622,15610794.3551601,0.0899009493460294,1.00372472346025
"226",80,600,173568028.131425,15510400.5045198,0.089362082818475,1.00328339960362
"227",80,650,173561368.404054,15525296.4664717,0.0894513370644125,1.00324490406968
"228",80,700,173578907.785512,15373073.3927819,0.088565330827972,1.00334628777752
"229",80,750,173705746.954065,15338156.3306326,0.0882996481094474,1.00407946216222
"230",80,800,173674793.147617,15305187.5312668,0.0881255549747965,1.00390053842553
