"","height","size","mean","sd","variation","fraction"
"79",105,20,-3515614.63226793,3222427.95593486,-0.916604432794747,-6.92050124462191
"80",105,40,-3402562.57328544,2931926.15679935,-0.861681774736136,-6.69795782142802
"81",105,60,-3469283.15834403,3012936.98953164,-0.868460962111202,-6.82929755579533
"82",105,80,-3697153.58857099,3067482.82571654,-0.82968769141727,-7.27786139482479
"83",105,100,-3618647.22244025,3084936.19228818,-0.852510897762461,-7.12332130401625
"84",105,120,-3820447.06867128,3074738.72181232,-0.804811234534832,-7.52056509580962
"85",105,140,-3719011.38579677,3106073.17155731,-0.835187862941124,-7.32088855471805
"86",105,160,-3421234.46508876,3298468.24618014,-0.96411639711883,-6.73471351395425
"87",105,180,-3482931.31119571,3331715.36888175,-0.956583713888389,-6.85616399841676
"88",105,200,-3442486.88951525,3264425.00303478,-0.948275217249832,-6.77654899510877
"89",105,250,-3142341.43523615,3300673.69264245,-1.05038671343313,-6.18571148668534
"90",105,300,-3108010.6688388,3331014.61555157,-1.07175134530542,-6.11813123787166
"91",105,350,-3089132.34854565,3298584.21525151,-1.06780281421237,-6.08096919005049
"92",105,400,-3150276.45766201,3298033.36328861,-1.04690283777071,-6.20133160957089
"93",105,450,-3183113.95036558,3276560.20867133,-1.02935686870243,-6.26597234323933
"94",105,500,-3196625.49271445,3291500.90429241,-1.02967986453033,-6.29256986754814
"95",105,550,-3168136.08906042,3299761.0955585,-1.04154651277531,-6.23648836429216
"96",105,600,-3138456.88289317,3306661.83306687,-1.05359479401821,-6.17806473010467
"97",105,650,-3046518.81070708,3349294.74027441,-1.099384231111,-5.99708427304544
"98",105,700,-3086289.65080371,3373558.84813663,-1.09307914351399,-6.07537332835376
"99",105,750,-3153192.10655561,3367933.31989019,-1.06810280061533,-6.20707107589686
"100",105,800,-3124099.34008881,3341049.31370209,-1.0694440060946,-6.14980185056853
"101",105,850,-3169741.7184222,3325501.73445782,-1.04913965549002,-6.2396490520122
"102",105,900,-3149491.63403692,3338781.26303853,-1.06010164528013,-6.19978668117504
"103",105,950,-3121746.69858031,3355561.01569048,-1.07489855509946,-6.14517066649668
"104",105,1000,-3097563.21680747,3358546.75864665,-1.084254468294,-6.09756538741628
"105",100,20,2242589.69184036,2256179.93576181,1.00606006706037,0.385987898767703
"106",100,40,3034928.70460499,2867169.51251775,0.944723844144115,0.522362943993975
"107",100,60,3152877.73075999,3059644.55476637,0.970429181225767,0.542663981197933
"108",100,80,2942837.37594438,3113513.50710001,1.05799713315822,0.506512457133285
"109",100,100,3292605.38104298,3238539.35996359,0.983579562436886,0.566713490713077
"110",100,120,3214216.53146483,3223323.37726244,1.00283330189751,0.553221433987062
"111",100,140,3296625.56187896,3293856.49018176,0.999160028445688,0.56740543233717
"112",100,160,3310638.60808189,3199828.48007774,0.9665290775823,0.569817316365213
"113",100,180,3290104.88269629,3192952.12984433,0.970471229241681,0.566283112340153
"114",100,200,3306585.52242221,3276304.19263225,0.99084211505052,0.569119711260277
"115",100,250,3451329.79816785,3268234.07760401,0.946949225002772,0.594032667498769
"116",100,300,3504556.48533413,3276971.78678358,0.935060342299249,0.603193887320848
"117",100,350,3547004.04487067,3207619.8933271,0.904318081611901,0.610499835605967
"118",100,400,3541049.31019561,3193767.43759207,0.901926846484846,0.60947492430217
"119",100,450,3601010.38796827,3179279.0312945,0.882885270733219,0.619795247498842
"120",100,500,3619579.30517809,3200404.17413655,0.884192306425812,0.62299127455733
"121",100,550,3701777.08923053,3245715.98776915,0.876799415397491,0.637138913809041
"122",100,600,3622416.39364803,3254306.32295909,0.898379967765599,0.623479585825823
"123",100,650,3613786.93750621,3218253.96334716,0.890548894829978,0.621994309381447
"124",100,700,3575731.04237663,3233724.82911785,0.904353484866282,0.615444241372914
"125",100,750,3608520.70265537,3266364.33105874,0.905180986949903,0.621087900629151
"126",100,800,3642036.1379312,3269686.61952928,0.897763365243974,0.626856478129294
"127",100,850,3653912.5799981,3301969.61088866,0.903680517416863,0.628900616178674
"128",100,900,3622265.80290355,3278514.38588809,0.905100443832721,0.623453666592694
"129",100,950,3639915.41242298,3261466.05254902,0.896027979501305,0.626491465133042
"130",100,1000,3663907.07143354,3284639.83482497,0.89648557422059,0.630620838456719
"131",95,20,35761424.2819414,4293554.84854899,0.120061069567554,1.00172056812161
"132",95,40,34583270.3002972,4682546.69290155,0.135399187301882,0.968719056030735
"133",95,60,34205327.4590583,5643598.29941448,0.164991792760047,0.95813242182236
"134",95,80,34310871.4534032,5652997.91887124,0.164758214507855,0.961088836229781
"135",95,100,34497208.4698731,5345104.35700901,0.154943098125663,0.966308360500648
"136",95,120,34501461.8464231,5124310.04427038,0.148524432590141,0.966427502700926
"137",95,140,34520763.1716062,5091452.42642782,0.147489567397966,0.966968156067401
"138",95,160,34481756.7215925,5111496.37274196,0.148237701866887,0.965875538419958
"139",95,180,34448880.8866637,5019236.48301465,0.145701002581995,0.964954646685259
"140",95,200,34394496.6950294,4980222.39485219,0.144797071432998,0.963431279972811
"141",95,250,34348544.5663591,4993679.37708008,0.145382561040763,0.962144105500256
"142",95,300,34502438.5049266,5011275.31025612,0.145244090777542,0.966454860081977
"143",95,350,34490553.5503823,5050874.0144538,0.146442242716566,0.96612194818998
"144",95,400,34503550.2437421,5027034.44749165,0.145696150453486,0.966486001225269
"145",95,450,34372551.6505093,5070948.09397883,0.147528997717098,0.962816572843397
"146",95,500,34363423.5628049,5063657.7016965,0.147356030822768,0.962560884112182
"147",95,550,34360499.4553377,5067519.18903493,0.147480952528695,0.962478976339992
"148",95,600,34336466.8634368,4991211.95270161,0.145361838553532,0.961805794494029
"149",95,650,34396678.6442998,5016231.99736877,0.145834778097102,0.963492398999994
"150",95,700,34420348.928924,4995127.81682167,0.145121359087216,0.964155432182746
"151",95,750,34492534.0517652,4942845.86529026,0.143301905794228,0.966177424419193
"152",95,800,34437721.5325625,4931085.69179459,0.143188500061829,0.964642059735643
"153",95,850,34410556.6415419,4930855.10467235,0.143294836989635,0.96388113841854
"154",95,900,34439508.2743119,4956618.54111449,0.143922453875789,0.964692108524143
"155",95,950,34441179.5748709,4911310.56638672,0.142599952353842,0.964738923665851
"156",95,1000,34431607.0766145,4935095.70131945,0.143330390891667,0.964470786459791
"157",90,20,83556583.617326,7752434.64707724,0.0927806560711241,1.01035772209584
"158",90,40,82997409.6107388,7630560.77583969,0.091937336497938,1.00359624680458
"159",90,60,82632874.1783324,7794259.09576394,0.0943239500412745,0.999188321382495
"160",90,80,82674175.7233371,7579003.80285691,0.0916731704494941,0.999687735469614
"161",90,100,83168920.5489429,7541456.04964631,0.09067637285503,1.00567013964864
"162",90,120,82746087.4189334,7864172.08655701,0.0950398058912642,1.00055728438855
"163",90,140,82669489.2098441,7718558.03090976,0.0933664657261564,0.999631066624475
"164",90,160,82493266.849567,7457832.59078294,0.0904053491345285,0.997500203743253
"165",90,180,82571897.914522,7473997.88311204,0.0905150308019937,0.998451002593978
"166",90,200,82144631.1679377,7390433.18944977,0.0899685479668252,0.993284536492596
"167",90,250,82188501.7056885,7547070.96935486,0.0918263602904018,0.993815014579063
"168",90,300,82381207.9690872,7568193.22003472,0.091867956377559,0.99614519914253
"169",90,350,82173494.8048186,7673865.78592878,0.0933861435996609,0.993633552658024
"170",90,400,82250902.3868539,7530379.70762566,0.0915537640208216,0.994569557277557
"171",90,450,82250360.9161687,7627142.57390809,0.0927308097976838,0.99456300986903
"172",90,500,82520318.3523892,7690979.91422915,0.0932010451218343,0.997827307767705
"173",90,550,82516569.4114458,7711291.98082479,0.0934514369153494,0.997781975954605
"174",90,600,82495915.0926488,7750803.62029091,0.0939537868218833,0.99753222602961
"175",90,650,82521004.872139,7709797.11153359,0.0934282989340645,0.997835609094788
"176",90,700,82646035.457183,7758737.5545561,0.0938791257395005,0.999347466229541
"177",90,750,82788281.2143489,7740390.49362312,0.0934962096094531,1.00106748747701
"178",90,800,82868856.0142993,7750612.14034886,0.0935286489174107,1.00204178977387
"179",90,850,82912268.1378149,7798255.07406976,0.0940542967791892,1.00256672476197
"180",90,900,82953758.9841429,7811171.50901406,0.0941629602403818,1.00306842786146
"181",90,950,82943986.3828699,7831680.18784455,0.094421314062402,1.00295025855949
"182",90,1000,82911223.2310737,7798064.98788583,0.0940531894717391,1.00255408985579
"183",85,20,81337496.4662306,8390061.72518756,0.103151216716769,0.996783044929296
"184",85,40,80477657.8363016,7403520.30786422,0.0919947288093747,0.986245806817422
"185",85,60,80682763.9475581,7867022.35780421,0.0975056130069811,0.988759362102428
"186",85,80,80644325.2854422,7866077.96977582,0.0975403779736972,0.988288300066694
"187",85,100,80569175.4649188,7498614.85243147,0.0930705174672726,0.987367346383809
"188",85,120,80603960.1853327,7276496.62528079,0.0902746789183799,0.987793629722215
"189",85,140,80437857.546531,7199046.30922575,0.0894982353932203,0.985758058168272
"190",85,160,80465247.0799583,7063740.15094917,0.087786223336019,0.986093714215175
"191",85,180,80474868.3755904,7202334.89287645,0.0894979393972026,0.986211622249883
"192",85,200,80670453.8494582,7242766.91586533,0.0897821515840397,0.988608503057085
"193",85,250,81071514.0443935,7395604.76024265,0.091223222452623,0.993523456426391
"194",85,300,80980969.6028535,7528954.76037953,0.0929719018838993,0.992413843172225
"195",85,350,80938150.1317448,7455586.66831259,0.0921146166075821,0.991889094751774
"196",85,400,80966623.3916853,7623449.78973288,0.0941554614776705,0.992238031760849
"197",85,450,81002986.5967564,7738480.43375853,0.0955332730172248,0.992683659273975
"198",85,500,81316655.0471824,7690280.34006289,0.0945720201550439,0.996527635382138
"199",85,550,81249788.871946,7659552.77726174,0.0942716637619035,0.995708196960122
"200",85,600,81267822.5023885,7660631.38501731,0.0942640167920355,0.995929197333193
"201",85,650,81209049.7941163,7752044.21629862,0.095457885986252,0.995208943555347
"202",85,700,81248042.2922512,7774168.71503573,0.095684381994976,0.995686792797196
"203",85,750,81236620.4158156,7743521.76572472,0.095320579882434,0.99554681882127
"204",85,800,81346256.8039586,7827477.66233243,0.0962241898996822,0.996890402009297
"205",85,850,81433177.569635,7793747.28045419,0.0957072720610665,0.997955607471017
"206",85,900,81322474.6533221,7804212.40627749,0.0959662435205872,0.996598954084829
"207",85,950,81368553.1094549,7772433.75315652,0.0955213464678576,0.997163641047241
"208",85,1000,81522995.8380105,7818324.17138485,0.0959032980941989,0.999056321544246
"209",80,20,180140079.701615,17957997.6908313,0.0996890737507005,1.04127213700355
"210",80,40,175067799.027213,17559209.4993927,0.100299481669174,1.01195259553303
"211",80,60,173396921.289067,17446277.9442432,0.100614692663192,1.00229434271137
"212",80,80,173198220.253015,17658401.2369374,0.101954865420333,1.00114578180933
"213",80,100,172960077.577679,17107805.2849824,0.0989118733327292,0.999769234553059
"214",80,120,172789634.393082,17104096.2028507,0.0989879761186388,0.998784013832842
"215",80,140,172968731.027847,16533733.0751547,0.0955879885162183,0.999819254496228
"216",80,160,173404488.199919,15948376.4760603,0.0919721089206949,1.00233808208046
"217",80,180,173084464.25805,15786480.5407421,0.0912068024615207,1.00048823270549
"218",80,200,173089110.526777,15546422.9276034,0.0898174522954657,1.00051508975015
"219",80,250,173613727.953898,15914593.0710448,0.0916666743961103,1.00354756042715
"220",80,300,173337777.035181,16125679.0056792,0.0930303784985443,1.00195246841145
"221",80,350,173386659.694887,16051091.4679282,0.0925739702014775,1.00223502713807
"222",80,400,173798448.072761,16165771.1940948,0.0930144737962614,1.00461530677897
"223",80,450,173652667.062181,16210249.9403853,0.0933486955002011,1.00377264197792
"224",80,500,173398093.654344,16258225.3514999,0.0937624226936973,1.00230111938927
"225",80,550,173166404.483813,16551813.6462412,0.0955832841571087,1.00096187562898
"226",80,600,173209805.125537,16501219.2375649,0.0952672351637676,1.00121274639039
"227",80,650,173532691.207819,16641147.9609048,0.0958963284962585,1.00307913992959
"228",80,700,173755655.129142,16691596.7171015,0.0960636170644099,1.00436794872336
"229",80,750,173505682.252305,16532778.8258961,0.0952866707953388,1.00292301879945
"230",80,800,173409055.363401,16502923.9996197,0.0951676022052926,1.00236448186937
"231",80,850,173407594.925967,16512981.6242261,0.0952264036144207,1.00235604003449
"232",80,900,173569707.756976,16779094.6286005,0.0966706393957508,1.00329310842183
"233",80,950,173453218.269391,16794919.7052679,0.0968267978699804,1.00261975878261
"234",80,1000,173275956.220347,16800211.3654122,0.0969563910185447,1.00159512266097
"235",75,20,109172536.825008,11635004.2767186,0.106574461078689,1.01085682245378
"236",75,40,108401786.207003,10149499.5961865,0.0936285272717289,1.00372024265743
"237",75,60,109115495.06279,9909814.27101002,0.090819496033148,1.0103286579888
"238",75,80,107802099.19822,10354942.1269925,0.0960551065703499,0.998167585168707
"239",75,100,107531680.76312,10443481.6158169,0.0971200444529713,0.995663710769631
"240",75,120,107055253.138864,10745295.9419641,0.100371496277965,0.991252343878371
"241",75,140,106721296.690103,10689947.9814581,0.100166961168956,0.988160154537989
"242",75,160,106806321.296275,10463350.9258681,0.0979656522093235,0.988947419409953
"243",75,180,106872188.715233,10785107.6370599,0.100915942367358,0.989557302918829
"244",75,200,107057588.906981,10776588.8363861,0.100661606023554,0.991273971360937
"245",75,250,107316915.817608,10523829.5897969,0.0980631013258229,0.993675146459336
"246",75,300,107567110.675214,10430081.1252896,0.0969634775891866,0.995991765511238
"247",75,350,107567668.37496,10693314.4953979,0.0994101169704922,0.995996929397781
"248",75,400,107442857.352983,10711170.4163778,0.0996917866879532,0.994841271786881
"249",75,450,107625250.853071,10929609.797185,0.101552467572001,0.996530100491401
"250",75,500,107340583.059755,10882478.7640146,0.101382705904965,0.993894287590328
