"","height","size","mean","sd","variation","fraction"
"1",120,20,127731036314.738,22246800475.8619,0.174169106567368,1.08246640944693
"2",120,40,129199694812.26,23600653037.9889,0.182668024659679,1.09491266790051
"3",120,60,125077570779.283,23609476790.9561,0.188758677066237,1.05997941338375
"4",120,80,124031541765.708,22672362645.0864,0.182795136804102,1.05111476072634
"5",120,100,122566344109.608,21880235982.0796,0.1785174889651,1.03869783143735
"6",120,120,121987302376.167,21757308686.7688,0.178357159007227,1.03379069810311
"7",120,140,120538725072.268,21234480567.1117,0.176163142213265,1.02151461925651
"8",120,160,120393857794.52,21552595231.9993,0.179017398618323,1.02028693046203
"9",120,180,120252793178.025,21719213349.793,0.180612963539562,1.01909146761038
"10",120,200,121122637055.489,21825726486.1364,0.180195271641399,1.02646302589397
"11",120,250,121335449754.008,22167652032.9058,0.182697242049606,1.02826652333905
"12",120,300,121820925798.636,22227058925.8882,0.18245682160246,1.03238072710709
"13",120,350,122129725635.291,21763451918.1224,0.178199466222607,1.03499767487535
"14",120,400,121377086974.891,21628613770.8795,0.178193547974617,1.02861938114314
"15",120,450,120463893875.694,21763506662.821,0.180664147261242,1.02088045657368
"16",120,500,120385402821.677,21774001058.0198,0.180869113261787,1.02021527814981
"17",120,550,120886032136.561,22140768599.4942,0.183154068407858,1.02445789946238
"18",120,600,120575199452.323,21807456299.9267,0.180861872084645,1.02182372417223
"19",120,650,120846537155.085,21793429875.3645,0.180339713395316,1.02412319622954
"20",120,700,120684876491.467,21462992946.6921,0.177843268938587,1.02275319060565
"21",120,750,120591721215.964,21432452308.2227,0.177727393656153,1.02196373911834
"22",120,800,120620361148.48,21440572676.1553,0.177752516009818,1.02220645041085
"23",120,850,120470080617.109,21399824731.8739,0.177636012379615,1.02093288658567
"24",120,900,120797473907.076,21574561345.3212,0.178601096922917,1.02370740599217
"25",120,950,120772820456.324,21537843338.3985,0.178333529489671,1.02349847844342
"26",120,1000,120743939782.294,21642089741.3777,0.179239552563873,1.0232537269686
"27",115,20,185546841456.735,26874527268.4576,0.144839583673129,1.00295589976614
"28",115,40,188635149105.049,29791899256.3394,0.157933976767758,1.01964945462189
"29",115,60,189571750187.609,31479051519.8971,0.166053494198075,1.02471216317626
"30",115,80,191311999589.727,34113167125.5517,0.178311696070859,1.03411891670123
"31",115,100,187606754086.18,33336850733.8914,0.177695365480167,1.014090562628
"32",115,120,187493848571.511,32665540965.8087,0.174221934291087,1.01348026254871
"33",115,140,186478251336.322,33159814039.1309,0.177821348074128,1.0079905477639
"34",115,160,186816210632.118,34154113860.0176,0.182822003210816,1.00981735476821
"35",115,180,185749393681.68,33543817069.421,0.180586414870916,1.00405077665773
"36",115,200,186032911580.275,33059528852.4711,0.177707958079265,1.00558330583932
"37",115,250,186278396267.088,33603456990.1888,0.180393742181502,1.00691025009237
"38",115,300,186675124092.689,34270066988.0789,0.183581326942432,1.00905472482535
"39",115,350,185888236272.89,33861762716.0354,0.182161945236412,1.00480127715076
"40",115,400,186182932034.22,33587179345.7136,0.180398809808949,1.006394227212
"41",115,450,187273527852.263,33879295573.4082,0.180908086486922,1.01228933974196
"42",115,500,187588065455.582,33776986444.3414,0.180059356986862,1.01398954300315
"43",115,550,187430791124.954,33776167116.8277,0.180206074541457,1.01313941148624
"44",115,600,187480489026.375,33651933252.93,0.179495655402284,1.01340804879122
"45",115,650,187724562503.859,33640469605.6446,0.179201214571764,1.01472736488573
"46",115,700,187577618997.809,33837212759.7555,0.180390458843337,1.01393307566383
"47",115,750,187884810650.408,34099877017.9702,0.181493527336911,1.01559357108329
"48",115,800,187681220788.895,34116432282.9627,0.181778614501538,1.01449308534538
"49",115,850,188069850665.908,34051974260.6898,0.181060250434189,1.01659378738329
"50",115,900,188018279931.048,34088319331.2306,0.181303218728157,1.01631502665431
"51",115,950,187376519583.535,33928351236.6463,0.181070452754998,1.01284605180289
"52",115,1000,187451035778.965,34021739511.1786,0.181496673890326,1.01324884204846
"53",110,20,300682974482.242,49130136515.9334,0.163395139350781,1.03327482639946
"54",110,40,304528024742.928,56877239652.8764,0.186771774784571,1.04648805753584
"55",110,60,304341069609.161,56477295444.3895,0.185572376140093,1.04584560003148
"56",110,80,303886920494.349,54538475875.9944,0.179469638861961,1.0442849501524
"57",110,100,304812438628.769,55124458387.1984,0.180847142049654,1.04746542484113
"58",110,120,308634480804.943,54093095764.0282,0.175265886115346,1.06059959039499
"59",110,140,307410253449.478,54485093895.6259,0.177239025973414,1.05639262353773
"60",110,160,305075471466.572,54107857226.3081,0.17735892356799,1.04836931775454
"61",110,180,301210120289.611,54356540661.0967,0.180460539004577,1.03508632401928
"62",110,200,300870028319.015,54299655680.0513,0.180475456406967,1.0339176230894
"63",110,250,297338321734.912,52640988203.1211,0.177040712061503,1.02178117434678
"64",110,300,297684181228.237,52435742052.8138,0.176145544034168,1.0229696949424
"65",110,350,297777424654.983,53031858680.6842,0.178092273926169,1.02329011908929
"66",110,400,297298322140.659,52928132609.8422,0.178030377799443,1.02164371869642
"67",110,450,298280949663.502,53061579203.6407,0.177891277547228,1.02502044557904
"68",110,500,297662396869.788,52963614645.3988,0.177931828818027,1.02289483460408
"69",110,550,297690784662.822,52880819872.2873,0.177636737839173,1.02299238715746
"70",110,600,297364441135.549,52744897159.5956,0.177374594481365,1.02187093173728
"71",110,650,297479048032.123,52495249124.2257,0.176467046911341,1.02226476986984
"72",110,700,297427767077.485,52290622931.7374,0.175809486268022,1.02208854665802
"73",110,750,297927410947.155,52548464146.5093,0.176380091980963,1.02380553590088
