"","height","size","mean","sd","variation","fraction"
"1",120,20,154376658556.808,72075278732.8587,0.466879380643779,1.30827676743058
"2",120,40,137852906603.523,57211156104.662,0.415015958054525,1.1682449712163
"3",120,60,137179796194.646,52472401876.8017,0.382508236142501,1.16254064571734
"4",120,80,130413783805.266,47766207999.9826,0.366266560222706,1.10520155767175
"5",120,100,126185748440.223,45214343781.6067,0.35831577131728,1.06937074949341
"6",120,120,125845613526.972,43698887528.6247,0.347242039701757,1.06648825022858
"7",120,140,125360638883.509,41902637846.0286,0.334256734962609,1.06237829562296
"8",120,160,124351906893.359,42048336394.1066,0.338139860051894,1.05382971943525
"9",120,180,123693598673.785,40570282221.4167,0.327990151927038,1.04825083621852
"10",120,200,125541821402.233,42104686826.8381,0.335383749865598,1.06391374069689
"11",120,250,127317953369.407,46136444931.5065,0.362371870663391,1.0789657065204
"12",120,300,125275203547.086,45718543427.0781,0.364944874425165,1.06165426734818
"13",120,350,129084293709.494,52506482130.9335,0.40676119938418,1.09393469245334
"14",120,400,128377544675.792,51094835976.0362,0.398004464916919,1.08794529386264
"15",120,450,127942081206.143,51055764604.895,0.399053729027846,1.08425492547579
"16",120,500,139722208438.31,262608117337.395,1.87950162162904,1.18408651218907
"17",120,550,138958299453.133,251149332203.435,1.80737194677704,1.17761270722994
"18",120,600,139060004256.001,241045093976.067,1.73338908815447,1.178474612339
"19",120,650,138890779095.331,232077289569.79,1.67093374435244,1.17704050080789
"20",120,700,138700095567.46,224294924963.146,1.61712163243648,1.17542453870728
"21",120,750,137159338967.871,216919993784.376,1.58151822119228,1.16236727938874
"22",120,800,136683399682.279,210396046672.285,1.53929480215851,1.15833389561253
"23",120,850,136320343981.262,204474276303.112,1.49995422789733,1.15525715238358
"24",120,900,136366585044.111,199141919347.177,1.46034249726764,1.15564902579755
"25",120,950,135864442403.092,194229643194.342,1.42958407482429,1.15139357968722
"26",120,1000,135200755046.867,189577961716.299,1.40219602805163,1.14576911056667
"27",115,20,207498154350.534,119298694116.727,0.574938579526791,1.12161164513802
"28",115,40,191389516534.305,87914450572.2826,0.459348307912805,1.03453792721246
"29",115,60,195213541643.232,78658898883.437,0.402937717441715,1.05520833320666
"30",115,80,193676571423.712,74928151977.8781,0.386872565055664,1.04690038607412
"31",115,100,189666094322.638,69279016981.1262,0.365268327101611,1.02522213147372
"32",115,120,189350659962.053,69607922621.9075,0.36761383686678,1.02351708087596
"33",115,140,195110949652.545,75748408662.2292,0.388232484117998,1.05465378190565
"34",115,160,192511524607.474,73033007237.0687,0.379369533257716,1.04060283571608
"35",115,180,197221453455.545,75788558603.5482,0.384281513373145,1.06606191057052
"36",115,200,203130097943.71,82819744857.1506,0.407717741957183,1.09800052942546
"37",115,250,205578662432.694,82893905430.5178,0.403222321079441,1.1112360131497
"38",115,300,206250681463.455,81182663230.4556,0.393611612114067,1.11486854845111
"39",115,350,207008714922.667,86606145831.5428,0.418369564121475,1.11896602660901
"40",115,400,205996579355.882,84890651385.932,0.412097383613705,1.11349502354531
"41",115,450,205013819149.436,81829921476.3771,0.399143442212209,1.10818280621317
"42",115,500,204556941205.749,83689023908.4021,0.409123363964586,1.10571319570675
"43",115,550,205874225412.087,84329993061.6478,0.409618993795115,1.11283365087615
"44",115,600,205494509458.919,83208591464.4691,0.404918806266713,1.11078113221037
"45",115,650,205959948934.077,84018421526.077,0.407935727120273,1.11329702126528
"46",115,700,205750322563.69,83431162361.4485,0.405497115736586,1.11216390574968
"47",115,750,207125656431.09,88800026107.6261,0.428725381672692,1.11959814287076
"48",115,800,206568114210.466,87312184752.2422,0.422679875284538,1.11658440113766
"49",115,850,207492246097.167,88711219682.7434,0.427539926678516,1.12157970863334
"50",115,900,206872072053.817,87345032399.2388,0.422217612711475,1.11822741650712
"51",115,950,207710559113.079,87070128715.4489,0.419189708444468,1.12275977898961
"52",115,1000,208484095638.832,88111290834.7403,0.422628357164377,1.1269410575072
"53",110,20,290348748419.781,74271604783.5898,0.255801360218744,0.997762022061102
"54",110,40,325727901353.419,166433102013.318,0.510957462722042,1.11933986719388
"55",110,60,314234817854.893,147344655882.817,0.468899840217126,1.07984473489654
"56",110,80,324296360003.497,153755745995.752,0.474121097116522,1.11442048111167
"57",110,100,320536458315.552,144149272784.13,0.449712564809779,1.10149985675448
"58",110,120,337714315073.486,235643669596.845,0.697760382308844,1.16053029234875
"59",110,140,334089229877.565,221142703790.965,0.661927066227211,1.14807295490572
"60",110,160,330826164068.378,210638501784.687,0.636704483086624,1.13685967033807
"61",110,180,333368129777.028,216527713119.656,0.64951533688742,1.14559494768738
"62",110,200,331398024269.091,208894706385.108,0.630343849652791,1.13882482566698
"63",110,250,325096945785.742,191610808356.587,0.589395904330857,1.11717163500255
"64",110,300,321210321404.001,177598128631.77,0.552902932432227,1.1038155374708
"65",110,350,322523444654.437,177794352501.269,0.551260243086404,1.10832798850322
"66",110,400,321033486802.527,176502432481.397,0.549794459884386,1.10320785842793
"67",110,450,321371665503.706,171553791162.6,0.533817413223759,1.10436998454882
"68",110,500,319854960929.162,165668814631.842,0.517949804969672,1.09915794133733
"69",110,550,318661447406.399,162644839041.243,0.510400113866981,1.0950565202969
"70",110,600,319826588254.969,159167708872.598,0.497668782764578,1.09906044073872
"71",110,650,322302539705.694,159550527866.42,0.495033418018087,1.10756886496802
"72",110,700,321139115573.172,156779227464.268,0.488197232481153,1.10357084389406
"73",110,750,323624808100.415,157769431155.815,0.487507221964461,1.11211274261311
"74",110,800,324071963494.355,156211520451.658,0.48202725952373,1.11364935908713
"75",110,850,323529145153.243,154595220861.132,0.477840167345374,1.11178400396304
"76",110,900,324085520275.726,152657913692.21,0.471042068039113,1.1136959459647
"77",110,950,325668031042.853,153691246599.701,0.471926108643676,1.11913412729503
"78",110,1000,328093237664.563,160709333648.054,0.48982824148409,1.1274681706686
"79",105,20,461476971288.62,184291657810.889,0.399351797114114,1.10931964252072
"80",105,40,475287115868.154,181589587406.114,0.382062928582493,1.14251710545229
"81",105,60,484152104724.527,270491290834.189,0.558690725899237,1.16382717481857
"82",105,80,464617883551.161,242020173195.666,0.520901544610941,1.1168699123826
"83",105,100,460258604223.998,226160184360.315,0.491376331229319,1.10639087553846
"84",105,120,466659555418.774,226176020159.141,0.484670285935051,1.12177777744898
"85",105,140,468907597334.968,221493134925.102,0.472359876837049,1.1271817243629
"86",105,160,609779743511.388,1746642791955.11,2.86438309986677,1.46581669113314
"87",105,180,589272116700.681,1647559320813.84,2.79592275643124,1.41651951129971
"88",105,200,576455984357.258,1563932287261.82,2.71301249306239,1.38571150085879
"89",105,250,558028828141.13,1400291859811.55,2.50935397813786,1.34141545226233
"90",105,300,549039670949.846,1281701827147.44,2.33444301926321,1.31980690132175
"91",105,350,538623463481.98,1187946493684.21,2.20552310514774,1.29476794106245
"92",105,400,525427121225.717,1112917958890.96,2.11812050412385,1.2630459644849
"93",105,450,514812052357.359,1050505965204.98,2.04056210493643,1.23752897201288
"94",105,500,508604254653.809,997901599799.755,1.96203942587739,1.22260638137935
"95",105,550,503257847745.066,952391812456.454,1.89245297758159,1.20975444169487
"96",105,600,500858059926.411,913005754428.261,1.82288322276855,1.20398572097695
"97",105,650,499708044943.35,878175134011.302,1.75737641788588,1.20122126188305
"98",105,700,497724383496.432,857020910216.938,1.72187849065482,1.19645284494335
"99",105,750,494694921682.406,828659509876.208,1.67509200833925,1.18917048481348
"100",105,800,491654692894.041,803518360566.29,1.63431443283195,1.18186224253375
"101",105,850,493320186170.907,785824066363.726,1.59292907201548,1.1858658321416
"102",105,900,493301880932.683,765771158622.348,1.55233780413427,1.1858218291651
"103",105,950,492100136020.413,746153096506.705,1.51626273168873,1.18293301927984
"104",105,1000,490565212602.787,728091220321.468,1.48418844552479,1.17924329952593
"105",100,20,820122688480.403,411279028419.096,0.501484758556248,1.25209570760367
"106",100,40,752962480819.578,335278691994.755,0.445279413696435,1.1495610394192
"107",100,60,810381120241.496,451866050899.5,0.557596962235303,1.23722308433816
"108",100,80,766937080165.31,408246761070.638,0.532308023211816,1.17089630559589
"109",100,100,751404741245.021,375278264354.286,0.499435582123795,1.1471828110611
"110",100,120,732327424775.743,354898932091.43,0.484617836345688,1.1180571370622
"111",100,140,738619143561.173,343760801030.725,0.465410088578695,1.12766281459721
"112",100,160,735798283419.69,333154533881.471,0.452779710674377,1.12335615789266
"113",100,180,737618144528.501,336130917788.919,0.455697735043896,1.12613457179924
"114",100,200,735507046913.093,324566901815.672,0.441283198003163,1.12291152200472
"115",100,250,738711063883.283,330854179656.201,0.447880363287041,1.12780315096684
"116",100,300,744086006169.729,334643715793.698,0.449737951014986,1.13600916972478
"117",100,350,745981689925.826,344907164348.996,0.462353391519959,1.13890334339821
"118",100,400,735799897326.023,329723097438.016,0.448115171850751,1.12335862187179
"119",100,450,738653934246.202,327248705785.13,0.443033862831974,1.12771593014687
"120",100,500,737705428193.714,341219609224.112,0.462541817076763,1.12626782930338
"121",100,550,740082760226.139,345879277606.291,0.46735216139963,1.1298973438567
"122",100,600,735081905780.102,335293721714.803,0.456131104681422,1.12226245157268
"123",100,650,732464302158.169,328179812620.113,0.448048883274104,1.11826611016514
"124",100,700,731547980875.276,349872896513.459,0.478263771700725,1.11686714637447
"125",100,750,734730633843.95,348769979926.902,0.474690946397884,1.12172615854038
"126",100,800,735932518577.662,349916880429.202,0.475474138723326,1.12356109706513
"127",100,850,727374817880.323,353039780043.069,0.485361565130724,1.1104959051608
"128",100,900,724647181862.749,346429027105.692,0.478065789499347,1.10633157536298
"129",100,950,725621742770.749,344085000207.752,0.474193343344262,1.10781945461183
"130",100,1000,724762049794.611,341345328367.171,0.470975720188308,1.10650694625131
"131",95,20,689285748453.901,246111824272.737,0.357053406116081,1.12444657170294
"132",95,40,700372209916.781,216441054169.52,0.309037182093844,1.14253215320845
"133",95,60,726284136769.975,306994834623.316,0.42269246852702,1.18480283322998
"134",95,80,686676857255.433,284875725640.243,0.414861404793599,1.12019063173806
"135",95,100,676123577592.065,276220348019.937,0.408535299129286,1.10297484109635
"136",95,120,670713870682.822,261731766750.469,0.390228647700415,1.09414987060819
"137",95,140,701972958037.809,365160565918.207,0.520191784793139,1.14514348782677
"138",95,160,702984431805.999,356274017154.578,0.506802143881471,1.14679352660033
"139",95,180,701400987152.715,348008228418.396,0.496161589151891,1.14421041949872
"140",95,200,700891041189.021,352733166699.272,0.503263911179233,1.14337853375044
"141",95,250,702567125094.693,334024532913.065,0.475434333577798,1.1461127652442
"142",95,300,707172444617.759,319251740923.427,0.451448219388681,1.15362552139928
"143",95,350,701063143198.205,317254472251.879,0.452533377813281,1.1436592874359
"144",95,400,707212617154.808,384690955559.069,0.543953750580302,1.15369105571747
"145",95,450,1958013026776.46,26773995445127.8,13.6740640021209,3.19414849392571
"146",95,500,1827818517218.4,25400321133264.7,13.8965224906022,2.98175940818662
"147",95,550,1723714977733.75,24218380208826.4,14.050107193863,2.81193307950041
"148",95,600,1637386186257.82,23187641590722.2,14.16137609156,2.6711030770927
"149",95,650,1560589027322.87,22278193617636.2,14.2755031770624,2.54582223054301
"150",95,700,1500710443691.09,21467827351807.4,14.3051095846351,2.4481410174406
