"","height","size","mean","sd","variation","fraction"
"26",120,1000,117901133501.602,1107964943.40508,0.00939740705198588,0.99916214831866
"27",115,20,184585383150.65,1469747386.60489,0.00796242563478252,0.99775882784135
"28",115,40,184623923694.395,1593472905.85887,0.00863091236483804,0.997967155104839
"29",115,60,184809984558.435,1642824044.27088,0.00888926022149758,0.998972889505054
"30",115,80,184770375196.863,1560433370.83252,0.00844525735887022,0.998758784847909
"31",115,100,184679239194.922,1669685394.6699,0.0090410021286021,0.998266157810388
"32",115,120,184754403136.09,1748280387.65875,0.00946272650601439,0.998672449384271
"33",115,140,184738411131.096,1707930240.77164,0.00924512790986189,0.998586006114033
"34",115,160,184804714918.308,1706788157.38152,0.00923563101805057,0.998944404963827
"35",115,180,184820812185.571,1678981088.22374,0.00908437241655418,0.999031417219302
"36",115,200,184841717634.646,1671600448.31742,0.00904341546761362,0.999144419646733
"37",115,250,184785166141.078,1685936884.35573,0.00912376745148778,0.998838735897717
"38",115,300,184771694665.851,1676629639.6223,0.00907406106035011,0.998765917112706
"39",115,350,184771231405.909,1693714670.78403,0.00916654967278559,0.998763413004913
"40",115,400,184762629894.093,1693928942.14956,0.00916813612753042,0.998716918346446
"41",115,450,184764641282.583,1701063002.19098,0.00920664792994313,0.998727790716667
"42",115,500,184779283272.93,1700294691.74877,0.00920176040101497,0.998806936610431
"43",115,550,184776205855.388,1718161982.13573,0.00929861057695069,0.998790301921017
"44",115,600,184763417708.787,1734029553.92141,0.00938513465178744,0.998721176804253
"45",115,650,184755926777.932,1738148601.22015,0.00940780970620407,0.998680685286117
"46",115,700,184740583635.938,1730421641.39149,0.009366765046069,0.998597749383449
"47",115,750,184714260442.849,1746920820.37497,0.00945742259523849,0.99845546185324
"48",115,800,184705427848.042,1753517261.12483,0.00949358815035724,0.998407718097523
"49",115,850,184690818379.998,1744540676.00104,0.00944573580486104,0.998328747999991
"50",115,900,184715083290.876,1758075071.0916,0.00951776671276551,0.998459909680408
"51",115,950,184722411834.467,1749788586.68033,0.00947252999407753,0.998499523429552
"52",115,1000,184737944762.599,1752811256.10015,0.00948809546599988,0.998583485203237
"53",110,20,291307811700.238,2346549371.83735,0.00805522295520176,1.00105777216577
"54",110,40,290882042346.694,2376786310.85668,0.00817096267504836,0.999594647239499
"55",110,60,290742931730.278,2396533498.32231,0.00824279195390921,0.999116603884116
"56",110,80,290654977439.584,2332298282.86868,0.00802428468080673,0.99881435546249
"57",110,100,290757367092.363,2484560426.80806,0.00854513318666421,0.999166209939391
"58",110,120,290749582778.374,2457666151.89634,0.0084528621792373,0.9991394597195
"59",110,140,290617971616.319,2416246367.76432,0.00831416706381226,0.998687187684944
"60",110,160,290613910895.622,2501042214.19548,0.00860606502451205,0.99867323331829
"61",110,180,290501405759.826,2644284024.68956,0.00910248271526691,0.998286617731362
"62",110,200,290514470664.738,2607438142.8332,0.00897524359756335,0.998331514311814
"63",110,250,290652566741.584,2697037566.8567,0.00927924909486384,0.998806071276921
"64",110,300,290641533970.384,2696797782.97937,0.00927877631988474,0.998768157973827
"65",110,350,290726986893.358,2769000348.43778,0.00952440080649783,0.999061810630095
"66",110,400,290728901539.191,2795088101.91601,0.00961407031470941,0.999068390169041
"67",110,450,290778573724.752,2744151723.43882,0.00943725560067023,0.999239084964785
"68",110,500,290788649179.497,2724231948.66924,0.00936842602472985,0.999273708520609
"69",110,550,290756047482.646,2731910565.47154,0.00939588562000447,0.999161675198098
"70",110,600,290828100254.788,2722251288.27198,0.00936034477372398,0.999409279226075
"71",110,650,290831278754.118,2710946927.6027,0.00932137333788868,0.999420201904184
"72",110,700,290807606373.145,2693453614.29181,0.00926197786874856,0.999338853515961
"73",110,750,290839414985.223,2700532524.93562,0.00928530448692051,0.999448161461246
"74",110,800,290825657481.991,2701607223.67803,0.00928943906486423,0.99940088481784
"75",110,850,290805148148.243,2716744285.0704,0.00934214645913176,0.999330406007709
"76",110,900,290787904454.116,2728249970.94992,0.00938226772558355,0.999271149326858
"77",110,950,290778184232.835,2726992052.8407,0.00937825531869033,0.999237746504587
"78",110,1000,290775332103.473,2711902802.73574,0.00932645414973063,0.999227945372759
"79",105,20,416568531482.1,4156544249.72257,0.00997805627548027,1.00136666221659
"80",105,40,415916106172.479,3949783456.04673,0.00949658692565458,0.999798332145382
"81",105,60,415370194006.262,4070264976.57028,0.00979912626207579,0.998486043284284
"82",105,80,415338279020.096,3914910536.11408,0.0094258360807737,0.998409324567539
"83",105,100,415286156765.006,3819182699.5587,0.00919650856967963,0.998284030685111
"84",105,120,415434891542.055,3798230766.19831,0.0091427822831627,0.998641566206862
"85",105,140,415670579790.616,3764277860.35626,0.00905591601467784,0.999208124496673
"86",105,160,415542521965.011,3692211200.44089,0.00888527889512058,0.998900293185122
"87",105,180,415662592131.199,3706530443.74484,0.00891716145237075,0.999188923392306
"88",105,200,415756278599.264,3765721619.34112,0.00905752195018754,0.99941413124823
"89",105,250,415868796568.822,3796572503.01498,0.0091292555112071,0.999684607136592
"90",105,300,415912361154.216,3852877456.60904,0.00926367623678402,0.999789329697634
"91",105,350,415989163690.51,3817256517.12547,0.0091763364296803,0.999973951179112
"92",105,400,415903520720.293,3897607591.30152,0.00937142245045521,0.999768078654551
"93",105,450,415920520002.546,3846581469.1652,0.00924835703980571,0.999808942313813
"94",105,500,415928389907.842,3831204389.72741,0.00921121155152765,0.999827860355389
"95",105,550,416029522216.107,3843579567.39543,0.00923871831720365,1.00007096686564
"96",105,600,415947211811.442,3807594832.20095,0.00915403379101631,0.999873105315965
"97",105,650,415878944806.293,3816758819.26625,0.0091775716634176,0.999709001938204
